Order ID,Product,Quantity Ordered,Price_Each,Order Date,Purchase Address
152722,ThinkPad Laptop,1,$999.99 ,2/1/2019,"856 Maple St, San Francisco, CA 94016"
152723,AAA Batteries (4-pack),2,$2.99 ,2/5/2019,"797 Cedar St, San Francisco, CA 94016"
152724,iPhone,1,$700.00 ,2/12/2019,"80 6th St, Los Angeles, CA 90001"
152725,Apple Airpods Headphones,1,$150.00 ,2/26/2019,"734 6th St, New York City, NY 10001"
152726,AAA Batteries (4-pack),2,$2.99 ,2/23/2019,"89 5th St, San Francisco, CA 94016"
152727,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"92 Park St, Atlanta, GA 30301"
152727,Macbook Pro Laptop,1,"$1,700.00 ",2/13/2019,"92 Park St, Atlanta, GA 30301"
152728,34in Ultrawide Monitor,1,$379.99 ,2/7/2019,"216 Washington St, Austin, TX 73301"
152729,USB-C Charging Cable,1,$11.95 ,2/8/2019,"612 Center St, Atlanta, GA 30301"
152730,Macbook Pro Laptop,1,"$1,700.00 ",2/28/2019,"429 Elm St, Los Angeles, CA 90001"
152731,Flatscreen TV,1,$300.00 ,2/7/2019,"674 7th St, Atlanta, GA 30301"
152731,Bose SoundSport Headphones,1,$99.99 ,2/7/2019,"674 7th St, Atlanta, GA 30301"
152732,Apple Airpods Headphones,1,$150.00 ,2/27/2019,"880 Elm St, New York City, NY 10001"
152733,AA Batteries (4-pack),1,$3.84 ,2/10/2019,"65 7th St, New York City, NY 10001"
152734,34in Ultrawide Monitor,1,$379.99 ,2/8/2019,"412 Maple St, San Francisco, CA 94016"
152735,Lightning Charging Cable,2,$14.95 ,2/24/2019,"6 Hill St, San Francisco, CA 94016"
152736,Bose SoundSport Headphones,1,$99.99 ,2/26/2019,"489 Lincoln St, Los Angeles, CA 90001"
152737,Wired Headphones,1,$11.99 ,2/21/2019,"291 Wilson St, Los Angeles, CA 90001"
152738,20in Monitor,1,$109.99 ,2/27/2019,"975 1st St, Boston, MA 02215"
152739,34in Ultrawide Monitor,1,$379.99 ,2/20/2019,"51 Spruce St, Boston, MA 02215"
152740,USB-C Charging Cable,1,$11.95 ,2/20/2019,"43 Adams St, Portland, OR 97035"
152741,AAA Batteries (4-pack),1,$2.99 ,2/22/2019,"630 South St, San Francisco, CA 94016"
152742,ThinkPad Laptop,1,$999.99 ,2/13/2019,"641 13th St, Atlanta, GA 30301"
152743,AA Batteries (4-pack),1,$3.84 ,2/1/2019,"645 North St, Boston, MA 02215"
152744,Wired Headphones,1,$11.99 ,2/21/2019,"989 Elm St, Austin, TX 73301"
152745,Bose SoundSport Headphones,1,$99.99 ,2/20/2019,"745 Maple St, San Francisco, CA 94016"
152746,Macbook Pro Laptop,1,"$1,700.00 ",2/16/2019,"349 4th St, Atlanta, GA 30301"
152747,27in FHD Monitor,1,$149.99 ,2/28/2019,"617 Sunset St, Atlanta, GA 30301"
152748,iPhone,1,$700.00 ,2/5/2019,"641 Lakeview St, Dallas, TX 75001"
152748,Wired Headphones,1,$11.99 ,2/5/2019,"641 Lakeview St, Dallas, TX 75001"
152749,AAA Batteries (4-pack),1,$2.99 ,2/15/2019,"333 South St, New York City, NY 10001"
152750,AA Batteries (4-pack),1,$3.84 ,2/5/2019,"733 Spruce St, San Francisco, CA 94016"
152751,27in 4K Gaming Monitor,1,$389.99 ,2/11/2019,"894 Cedar St, Austin, TX 73301"
152752,Lightning Charging Cable,1,$14.95 ,2/13/2019,"498 10th St, Dallas, TX 75001"
152753,Bose SoundSport Headphones,1,$99.99 ,2/11/2019,"648 South St, Los Angeles, CA 90001"
152754,Bose SoundSport Headphones,1,$99.99 ,2/13/2019,"199 Pine St, Seattle, WA 98101"
152755,Lightning Charging Cable,1,$14.95 ,2/11/2019,"610 Elm St, New York City, NY 10001"
152756,ThinkPad Laptop,1,$999.99 ,2/21/2019,"496 Adams St, Boston, MA 02215"
152757,Apple Airpods Headphones,1,$150.00 ,2/10/2019,"997 Highland St, New York City, NY 10001"
152758,AA Batteries (4-pack),1,$3.84 ,2/15/2019,"912 Cedar St, Dallas, TX 75001"
152759,Wired Headphones,1,$11.99 ,2/6/2019,"484 Chestnut St, New York City, NY 10001"
152760,Wired Headphones,1,$11.99 ,2/22/2019,"708 Elm St, New York City, NY 10001"
152761,AAA Batteries (4-pack),1,$2.99 ,2/21/2019,"414 Elm St, Los Angeles, CA 90001"
152762,AA Batteries (4-pack),1,$3.84 ,2/2/2019,"670 Cedar St, Boston, MA 02215"
152762,27in 4K Gaming Monitor,1,$389.99 ,2/2/2019,"670 Cedar St, Boston, MA 02215"
152763,Wired Headphones,1,$11.99 ,2/14/2019,"361 2nd St, Boston, MA 02215"
152764,AA Batteries (4-pack),1,$3.84 ,2/25/2019,"404 10th St, Los Angeles, CA 90001"
152765,AAA Batteries (4-pack),1,$2.99 ,2/21/2019,"555 Lincoln St, Portland, OR 97035"
152766,Wired Headphones,1,$11.99 ,2/24/2019,"62 Main St, Los Angeles, CA 90001"
152767,Lightning Charging Cable,1,$14.95 ,2/20/2019,"735 Jefferson St, Atlanta, GA 30301"
152768,AA Batteries (4-pack),2,$3.84 ,2/27/2019,"640 Hickory St, Dallas, TX 75001"
152769,ThinkPad Laptop,1,$999.99 ,2/9/2019,"376 Meadow St, Austin, TX 73301"
152770,AAA Batteries (4-pack),4,$2.99 ,2/24/2019,"833 Meadow St, San Francisco, CA 94016"
152771,AA Batteries (4-pack),1,$3.84 ,2/20/2019,"897 Elm St, Los Angeles, CA 90001"
152772,Wired Headphones,1,$11.99 ,2/2/2019,"637 Hickory St, Portland, OR 97035"
152773,AAA Batteries (4-pack),1,$2.99 ,2/14/2019,"511 Walnut St, San Francisco, CA 94016"
152774,AAA Batteries (4-pack),1,$2.99 ,2/19/2019,"663 13th St, Seattle, WA 98101"
152775,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"933 Lake St, San Francisco, CA 94016"
152776,27in 4K Gaming Monitor,1,$389.99 ,2/6/2019,"80 Lakeview St, San Francisco, CA 94016"
152777,34in Ultrawide Monitor,1,$379.99 ,2/11/2019,"396 14th St, Portland, OR 97035"
152778,iPhone,1,$700.00 ,2/19/2019,"415 Willow St, San Francisco, CA 94016"
152779,AAA Batteries (4-pack),1,$2.99 ,2/17/2019,"254 South St, Portland, ME 04101"
152780,iPhone,1,$700.00 ,2/17/2019,"879 Lincoln St, Boston, MA 02215"
152781,Apple Airpods Headphones,1,$150.00 ,2/16/2019,"656 Elm St, Seattle, WA 98101"
152782,Lightning Charging Cable,1,$14.95 ,2/4/2019,"526 Madison St, Portland, ME 04101"
152783,Lightning Charging Cable,1,$14.95 ,2/9/2019,"481 Washington St, Atlanta, GA 30301"
152784,AAA Batteries (4-pack),3,$2.99 ,2/13/2019,"203 Hill St, Dallas, TX 75001"
152785,27in 4K Gaming Monitor,1,$389.99 ,2/16/2019,"685 Chestnut St, Seattle, WA 98101"
152786,iPhone,1,$700.00 ,2/21/2019,"79 Highland St, Austin, TX 73301"
152786,Lightning Charging Cable,1,$14.95 ,2/21/2019,"79 Highland St, Austin, TX 73301"
152787,Wired Headphones,1,$11.99 ,2/4/2019,"60 Wilson St, Dallas, TX 75001"
152788,Apple Airpods Headphones,1,$150.00 ,2/8/2019,"194 13th St, Dallas, TX 75001"
152789,Lightning Charging Cable,1,$14.95 ,2/12/2019,"955 5th St, San Francisco, CA 94016"
152790,Lightning Charging Cable,1,$14.95 ,2/21/2019,"56 North St, Dallas, TX 75001"
152791,Wired Headphones,1,$11.99 ,2/27/2019,"11 13th St, New York City, NY 10001"
152792,34in Ultrawide Monitor,1,$379.99 ,2/21/2019,"134 Chestnut St, Seattle, WA 98101"
152793,AA Batteries (4-pack),2,$3.84 ,2/12/2019,"435 Meadow St, San Francisco, CA 94016"
152794,Macbook Pro Laptop,1,"$1,700.00 ",2/10/2019,"638 Lake St, Atlanta, GA 30301"
152794,27in 4K Gaming Monitor,1,$389.99 ,2/10/2019,"638 Lake St, Atlanta, GA 30301"
152795,AAA Batteries (4-pack),3,$2.99 ,2/20/2019,"396 Hickory St, Atlanta, GA 30301"
152796,Apple Airpods Headphones,1,$150.00 ,2/24/2019,"359 Walnut St, New York City, NY 10001"
152797,AA Batteries (4-pack),2,$3.84 ,2/4/2019,"461 Highland St, Seattle, WA 98101"
152798,AA Batteries (4-pack),1,$3.84 ,2/1/2019,"673 Ridge St, San Francisco, CA 94016"
152799,Apple Airpods Headphones,1,$150.00 ,2/21/2019,"827 5th St, San Francisco, CA 94016"
152800,34in Ultrawide Monitor,1,$379.99 ,2/1/2019,"789 West St, Atlanta, GA 30301"
152801,Apple Airpods Headphones,1,$150.00 ,2/5/2019,"294 Main St, San Francisco, CA 94016"
152801,27in FHD Monitor,1,$149.99 ,2/5/2019,"294 Main St, San Francisco, CA 94016"
152802,Flatscreen TV,1,$300.00 ,2/15/2019,"568 9th St, Boston, MA 02215"
152803,Google Phone,1,$600.00 ,2/27/2019,"407 2nd St, Los Angeles, CA 90001"
,,,,,
152804,Apple Airpods Headphones,1,$150.00 ,2/28/2019,"348 Cedar St, Los Angeles, CA 90001"
152805,USB-C Charging Cable,1,$11.95 ,2/20/2019,"196 River St, San Francisco, CA 94016"
152806,Apple Airpods Headphones,1,$150.00 ,2/10/2019,"707 Walnut St, Dallas, TX 75001"
152807,AA Batteries (4-pack),1,$3.84 ,2/8/2019,"803 5th St, San Francisco, CA 94016"
152808,AA Batteries (4-pack),2,$3.84 ,2/28/2019,"857 Chestnut St, Seattle, WA 98101"
152809,Lightning Charging Cable,1,$14.95 ,2/5/2019,"325 Walnut St, Dallas, TX 75001"
152810,Wired Headphones,1,$11.99 ,2/5/2019,"440 Elm St, Los Angeles, CA 90001"
152811,USB-C Charging Cable,1,$11.95 ,2/10/2019,"554 North St, San Francisco, CA 94016"
152812,AA Batteries (4-pack),1,$3.84 ,2/9/2019,"277 River St, San Francisco, CA 94016"
152813,Apple Airpods Headphones,1,$150.00 ,2/15/2019,"786 Lakeview St, New York City, NY 10001"
152814,USB-C Charging Cable,1,$11.95 ,2/27/2019,"512 Willow St, Portland, OR 97035"
152815,Vareebadd Phone,1,$400.00 ,2/7/2019,"221 5th St, Dallas, TX 75001"
152816,AAA Batteries (4-pack),1,$2.99 ,2/27/2019,"956 South St, San Francisco, CA 94016"
152817,USB-C Charging Cable,1,$11.95 ,2/28/2019,"531 1st St, San Francisco, CA 94016"
152818,USB-C Charging Cable,1,$11.95 ,2/27/2019,"318 Lake St, Los Angeles, CA 90001"
152819,20in Monitor,1,$109.99 ,2/15/2019,"215 11th St, San Francisco, CA 94016"
152820,AA Batteries (4-pack),1,$3.84 ,2/27/2019,"41 Washington St, San Francisco, CA 94016"
152821,20in Monitor,1,$109.99 ,2/24/2019,"295 Cherry St, Boston, MA 02215"
152822,Lightning Charging Cable,1,$14.95 ,2/18/2019,"50 14th St, Portland, OR 97035"
152823,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"769 Ridge St, Austin, TX 73301"
152824,USB-C Charging Cable,1,$11.95 ,2/6/2019,"411 West St, New York City, NY 10001"
152825,AA Batteries (4-pack),1,$3.84 ,2/7/2019,"371 Meadow St, Seattle, WA 98101"
152826,USB-C Charging Cable,2,$11.95 ,2/4/2019,"268 Elm St, Los Angeles, CA 90001"
152827,AAA Batteries (4-pack),1,$2.99 ,2/9/2019,"620 Jefferson St, San Francisco, CA 94016"
152828,Wired Headphones,1,$11.99 ,2/27/2019,"59 Jefferson St, Los Angeles, CA 90001"
152829,Apple Airpods Headphones,1,$150.00 ,2/15/2019,"645 Lakeview St, Boston, MA 02215"
152830,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"657 14th St, New York City, NY 10001"
152831,Lightning Charging Cable,2,$14.95 ,2/17/2019,"769 Pine St, Los Angeles, CA 90001"
152832,AAA Batteries (4-pack),3,$2.99 ,2/20/2019,"383 1st St, San Francisco, CA 94016"
152833,Apple Airpods Headphones,1,$150.00 ,2/16/2019,"662 4th St, New York City, NY 10001"
152834,AA Batteries (4-pack),2,$3.84 ,2/20/2019,"369 Adams St, San Francisco, CA 94016"
152835,AAA Batteries (4-pack),3,$2.99 ,2/19/2019,"710 Hill St, New York City, NY 10001"
152836,AA Batteries (4-pack),1,$3.84 ,2/26/2019,"203 West St, San Francisco, CA 94016"
152837,Lightning Charging Cable,1,$14.95 ,2/9/2019,"302 Lake St, New York City, NY 10001"
152838,Apple Airpods Headphones,1,$150.00 ,2/4/2019,"901 Madison St, Los Angeles, CA 90001"
152839,27in 4K Gaming Monitor,1,$389.99 ,2/20/2019,"793 6th St, New York City, NY 10001"
152840,iPhone,1,$700.00 ,2/26/2019,"683 Pine St, Atlanta, GA 30301"
152840,Lightning Charging Cable,1,$14.95 ,2/26/2019,"683 Pine St, Atlanta, GA 30301"
152841,ThinkPad Laptop,1,$999.99 ,2/6/2019,"762 14th St, San Francisco, CA 94016"
152842,USB-C Charging Cable,1,$11.95 ,2/23/2019,"256 Lincoln St, San Francisco, CA 94016"
152843,Wired Headphones,1,$11.99 ,2/12/2019,"802 Walnut St, Portland, OR 97035"
152844,AA Batteries (4-pack),1,$3.84 ,2/27/2019,"515 Lakeview St, San Francisco, CA 94016"
152845,AA Batteries (4-pack),1,$3.84 ,2/23/2019,"679 Walnut St, Portland, OR 97035"
152846,AAA Batteries (4-pack),1,$2.99 ,2/22/2019,"669 Dogwood St, San Francisco, CA 94016"
152847,Wired Headphones,1,$11.99 ,2/28/2019,"430 West St, San Francisco, CA 94016"
152848,AAA Batteries (4-pack),1,$2.99 ,2/1/2019,"606 Willow St, New York City, NY 10001"
152849,AAA Batteries (4-pack),1,$2.99 ,2/24/2019,"570 Ridge St, Dallas, TX 75001"
152850,iPhone,1,$700.00 ,2/18/2019,"983 West St, Atlanta, GA 30301"
152851,Lightning Charging Cable,1,$14.95 ,2/1/2019,"45 Willow St, San Francisco, CA 94016"
152852,iPhone,1,$700.00 ,2/28/2019,"748 8th St, Seattle, WA 98101"
152853,ThinkPad Laptop,1,$999.99 ,2/21/2019,"494 Walnut St, Dallas, TX 75001"
152854,Wired Headphones,1,$11.99 ,2/20/2019,"143 Wilson St, Boston, MA 02215"
152855,AA Batteries (4-pack),1,$3.84 ,2/24/2019,"749 Hill St, New York City, NY 10001"
152856,Lightning Charging Cable,1,$14.95 ,2/18/2019,"764 Highland St, San Francisco, CA 94016"
152857,Bose SoundSport Headphones,1,$99.99 ,2/5/2019,"616 Cedar St, San Francisco, CA 94016"
152858,Bose SoundSport Headphones,1,$99.99 ,2/27/2019,"766 Hickory St, Los Angeles, CA 90001"
152859,27in FHD Monitor,1,$149.99 ,2/24/2019,"745 11th St, New York City, NY 10001"
152860,Google Phone,1,$600.00 ,2/26/2019,"145 2nd St, Austin, TX 73301"
152861,AAA Batteries (4-pack),2,$2.99 ,2/17/2019,"211 Elm St, Seattle, WA 98101"
152862,Bose SoundSport Headphones,1,$99.99 ,2/13/2019,"680 River St, Seattle, WA 98101"
152863,AAA Batteries (4-pack),1,$2.99 ,2/17/2019,"433 Meadow St, San Francisco, CA 94016"
152864,27in FHD Monitor,1,$149.99 ,2/11/2019,"483 Dogwood St, Boston, MA 02215"
152865,AAA Batteries (4-pack),1,$2.99 ,2/10/2019,"571 4th St, Boston, MA 02215"
152866,Apple Airpods Headphones,1,$150.00 ,2/28/2019,"947 Willow St, San Francisco, CA 94016"
152867,iPhone,1,$700.00 ,2/14/2019,"998 Cedar St, San Francisco, CA 94016"
152867,Apple Airpods Headphones,1,$150.00 ,2/14/2019,"998 Cedar St, San Francisco, CA 94016"
152868,AAA Batteries (4-pack),1,$2.99 ,2/18/2019,"182 5th St, Los Angeles, CA 90001"
152869,Lightning Charging Cable,2,$14.95 ,2/9/2019,"147 Lincoln St, Seattle, WA 98101"
152870,ThinkPad Laptop,1,$999.99 ,2/1/2019,"841 14th St, Dallas, TX 75001"
152871,Bose SoundSport Headphones,1,$99.99 ,2/26/2019,"116 Pine St, San Francisco, CA 94016"
152872,Flatscreen TV,1,$300.00 ,2/28/2019,"185 Ridge St, Los Angeles, CA 90001"
152873,AAA Batteries (4-pack),1,$2.99 ,2/16/2019,"733 Wilson St, New York City, NY 10001"
152874,USB-C Charging Cable,1,$11.95 ,2/20/2019,"297 Dogwood St, San Francisco, CA 94016"
152875,Lightning Charging Cable,1,$14.95 ,2/28/2019,"353 Spruce St, San Francisco, CA 94016"
152875,34in Ultrawide Monitor,1,$379.99 ,2/28/2019,"353 Spruce St, San Francisco, CA 94016"
152876,AAA Batteries (4-pack),1,$2.99 ,2/13/2019,"951 Main St, Atlanta, GA 30301"
152877,USB-C Charging Cable,1,$11.95 ,2/2/2019,"619 Chestnut St, Seattle, WA 98101"
152878,USB-C Charging Cable,2,$11.95 ,2/27/2019,"436 Forest St, Seattle, WA 98101"
152879,AA Batteries (4-pack),1,$3.84 ,2/6/2019,"849 Madison St, San Francisco, CA 94016"
152880,USB-C Charging Cable,1,$11.95 ,2/8/2019,"153 Washington St, San Francisco, CA 94016"
152881,Vareebadd Phone,1,$400.00 ,2/1/2019,"400 Cedar St, New York City, NY 10001"
152882,iPhone,1,$700.00 ,2/25/2019,"785 Hickory St, Dallas, TX 75001"
152882,Wired Headphones,1,$11.99 ,2/25/2019,"785 Hickory St, Dallas, TX 75001"
152883,27in FHD Monitor,1,$149.99 ,2/9/2019,"151 14th St, Atlanta, GA 30301"
152884,34in Ultrawide Monitor,1,$379.99 ,2/24/2019,"893 Spruce St, San Francisco, CA 94016"
152885,AAA Batteries (4-pack),1,$2.99 ,2/17/2019,"192 Jefferson St, Atlanta, GA 30301"
152886,Apple Airpods Headphones,1,$150.00 ,2/26/2019,"797 Elm St, San Francisco, CA 94016"
152887,Apple Airpods Headphones,1,$150.00 ,2/18/2019,"119 14th St, San Francisco, CA 94016"
152888,AA Batteries (4-pack),1,$3.84 ,2/21/2019,"712 Hill St, Los Angeles, CA 90001"
152889,27in FHD Monitor,1,$149.99 ,2/16/2019,"448 12th St, Los Angeles, CA 90001"
152890,AAA Batteries (4-pack),1,$2.99 ,2/22/2019,"568 13th St, San Francisco, CA 94016"
152891,Bose SoundSport Headphones,1,$99.99 ,2/7/2019,"578 Dogwood St, Los Angeles, CA 90001"
152892,USB-C Charging Cable,1,$11.95 ,2/26/2019,"60 Lincoln St, Boston, MA 02215"
152893,AAA Batteries (4-pack),1,$2.99 ,2/4/2019,"861 Lincoln St, Seattle, WA 98101"
152894,Apple Airpods Headphones,1,$150.00 ,2/18/2019,"176 1st St, San Francisco, CA 94016"
152895,AA Batteries (4-pack),1,$3.84 ,2/10/2019,"788 Willow St, Atlanta, GA 30301"
152896,Vareebadd Phone,1,$400.00 ,2/13/2019,"37 Hickory St, New York City, NY 10001"
152896,Google Phone,1,$600.00 ,2/13/2019,"37 Hickory St, New York City, NY 10001"
152897,Bose SoundSport Headphones,1,$99.99 ,2/6/2019,"327 11th St, San Francisco, CA 94016"
152898,AAA Batteries (4-pack),3,$2.99 ,2/1/2019,"609 1st St, Los Angeles, CA 90001"
152899,AAA Batteries (4-pack),1,$2.99 ,2/1/2019,"210 Jefferson St, San Francisco, CA 94016"
152900,USB-C Charging Cable,1,$11.95 ,2/20/2019,"163 4th St, New York City, NY 10001"
152901,27in FHD Monitor,1,$149.99 ,2/11/2019,"114 Madison St, San Francisco, CA 94016"
152902,USB-C Charging Cable,1,$11.95 ,2/6/2019,"465 Pine St, Atlanta, GA 30301"
152903,USB-C Charging Cable,1,$11.95 ,2/18/2019,"989 Highland St, New York City, NY 10001"
152904,Flatscreen TV,1,$300.00 ,2/15/2019,"480 Maple St, Atlanta, GA 30301"
152905,27in 4K Gaming Monitor,1,$389.99 ,2/4/2019,"481 1st St, Boston, MA 02215"
152906,AA Batteries (4-pack),1,$3.84 ,2/16/2019,"561 Elm St, Boston, MA 02215"
152907,AAA Batteries (4-pack),1,$2.99 ,2/14/2019,"518 Hill St, Boston, MA 02215"
152908,AA Batteries (4-pack),1,$3.84 ,2/7/2019,"996 River St, Austin, TX 73301"
152909,Lightning Charging Cable,1,$14.95 ,2/17/2019,"224 7th St, Los Angeles, CA 90001"
152910,27in 4K Gaming Monitor,1,$389.99 ,2/22/2019,"930 6th St, San Francisco, CA 94016"
152911,AA Batteries (4-pack),1,$3.84 ,2/17/2019,"378 Jefferson St, Seattle, WA 98101"
152912,AA Batteries (4-pack),1,$3.84 ,2/15/2019,"215 South St, New York City, NY 10001"
152913,ThinkPad Laptop,1,$999.99 ,2/4/2019,"404 Jackson St, Boston, MA 02215"
152914,27in FHD Monitor,1,$149.99 ,2/19/2019,"841 Adams St, Boston, MA 02215"
152915,iPhone,1,$700.00 ,2/20/2019,"847 Johnson St, Portland, OR 97035"
152915,Wired Headphones,1,$11.99 ,2/20/2019,"847 Johnson St, Portland, OR 97035"
152916,USB-C Charging Cable,1,$11.95 ,2/23/2019,"854 Jackson St, Dallas, TX 75001"
,,,,,
152917,AA Batteries (4-pack),1,$3.84 ,2/26/2019,"64 Spruce St, Seattle, WA 98101"
152918,AA Batteries (4-pack),1,$3.84 ,2/9/2019,"939 8th St, Boston, MA 02215"
152919,USB-C Charging Cable,1,$11.95 ,2/28/2019,"595 Walnut St, Los Angeles, CA 90001"
152920,Wired Headphones,1,$11.99 ,2/19/2019,"784 Cedar St, Austin, TX 73301"
152921,AA Batteries (4-pack),1,$3.84 ,2/12/2019,"726 Elm St, New York City, NY 10001"
152922,AAA Batteries (4-pack),1,$2.99 ,2/9/2019,"507 Ridge St, Seattle, WA 98101"
152923,USB-C Charging Cable,1,$11.95 ,2/13/2019,"646 Jackson St, Los Angeles, CA 90001"
152924,Wired Headphones,1,$11.99 ,2/1/2019,"517 4th St, Seattle, WA 98101"
152925,Lightning Charging Cable,1,$14.95 ,2/10/2019,"241 7th St, San Francisco, CA 94016"
152925,Google Phone,1,$600.00 ,2/10/2019,"241 7th St, San Francisco, CA 94016"
152926,Apple Airpods Headphones,1,$150.00 ,2/18/2019,"305 West St, Dallas, TX 75001"
152927,USB-C Charging Cable,1,$11.95 ,2/11/2019,"400 Highland St, Los Angeles, CA 90001"
152928,AAA Batteries (4-pack),1,$2.99 ,2/19/2019,"802 11th St, Seattle, WA 98101"
152929,USB-C Charging Cable,1,$11.95 ,2/22/2019,"849 Johnson St, Boston, MA 02215"
152930,27in 4K Gaming Monitor,1,$389.99 ,2/13/2019,"411 Maple St, Los Angeles, CA 90001"
152931,Apple Airpods Headphones,1,$150.00 ,2/22/2019,"826 14th St, New York City, NY 10001"
152932,34in Ultrawide Monitor,1,$379.99 ,2/15/2019,"726 14th St, Seattle, WA 98101"
152933,Macbook Pro Laptop,1,"$1,700.00 ",2/8/2019,"701 5th St, New York City, NY 10001"
152934,AA Batteries (4-pack),1,$3.84 ,2/15/2019,"72 4th St, San Francisco, CA 94016"
152935,AA Batteries (4-pack),1,$3.84 ,2/9/2019,"736 Jackson St, Los Angeles, CA 90001"
152936,Google Phone,1,$600.00 ,2/19/2019,"689 13th St, New York City, NY 10001"
152936,USB-C Charging Cable,1,$11.95 ,2/19/2019,"689 13th St, New York City, NY 10001"
152937,Wired Headphones,1,$11.99 ,2/20/2019,"980 7th St, Dallas, TX 75001"
152938,AAA Batteries (4-pack),1,$2.99 ,2/18/2019,"318 Hickory St, Austin, TX 73301"
152939,AAA Batteries (4-pack),4,$2.99 ,2/16/2019,"129 West St, Dallas, TX 75001"
152940,27in FHD Monitor,1,$149.99 ,2/9/2019,"11 10th St, Portland, OR 97035"
152941,34in Ultrawide Monitor,1,$379.99 ,2/13/2019,"975 Main St, Boston, MA 02215"
152942,Apple Airpods Headphones,1,$150.00 ,2/2/2019,"521 12th St, San Francisco, CA 94016"
152943,27in FHD Monitor,1,$149.99 ,2/14/2019,"839 4th St, Los Angeles, CA 90001"
152944,Google Phone,1,$600.00 ,2/9/2019,"211 Jefferson St, San Francisco, CA 94016"
152945,27in FHD Monitor,1,$149.99 ,2/11/2019,"833 5th St, San Francisco, CA 94016"
152946,Wired Headphones,1,$11.99 ,2/14/2019,"651 Willow St, Boston, MA 02215"
152947,Apple Airpods Headphones,1,$150.00 ,2/18/2019,"57 Park St, Los Angeles, CA 90001"
152948,Lightning Charging Cable,1,$14.95 ,2/4/2019,"233 Sunset St, New York City, NY 10001"
152949,AA Batteries (4-pack),1,$3.84 ,2/2/2019,"786 Jefferson St, Portland, OR 97035"
152950,34in Ultrawide Monitor,1,$379.99 ,2/21/2019,"28 Cedar St, New York City, NY 10001"
152951,ThinkPad Laptop,1,$999.99 ,2/6/2019,"426 Washington St, San Francisco, CA 94016"
152952,USB-C Charging Cable,1,$11.95 ,2/2/2019,"236 Church St, Austin, TX 73301"
152952,Bose SoundSport Headphones,1,$99.99 ,2/2/2019,"236 Church St, Austin, TX 73301"
152953,ThinkPad Laptop,1,$999.99 ,2/2/2019,"903 Adams St, Austin, TX 73301"
