Order_ID,Product,Quantity_Ordered, Price_Each ,Order_Date,Purchase_Address
251312,27in FHD Monitor,1, $149.99 ,9/19/2015,"384 Lake St, Seattle, WA 98101"
251313,AAA Batteries (4-pack),1, $2.99 ,9/19/2007,"395 Lake St, Boston, MA 02215"
251314,Lightning Charging Cable,1, $14.95 ,9/19/2029,"851 2nd St, New York City, NY 10001"
251315,Apple Airpods Headphones,1, $150.00 ,9/19/2005,"601 2nd St, San Francisco, CA 94016"
251316,USB-C Charging Cable,1, $11.95 ,9/19/2012,"91 Maple St, New York City, NY 10001"
251317,ThinkPad Laptop,1, $999.99 ,9/19/2014,"95 Sunset St, Seattle, WA 98101"
251318,AA Batteries (4-pack),1, $3.84 ,9/19/2002,"225 5th St, Portland, OR 97035"
251319,ThinkPad Laptop,1, $999.99 ,9/19/2006,"431 Jackson St, San Francisco, CA 94016"
251320,Lightning Charging Cable,1, $14.95 ,9/19/2030,"996 11th St, Los Angeles, CA 90001"
251321,Lightning Charging Cable,1, $14.95 ,9/19/2012,"619 Jefferson St, San Francisco, CA 94016"
251322,Apple Airpods Headphones,1, $150.00 ,9/19/2002,"264 8th St, Boston, MA 02215"
251323,27in FHD Monitor,1, $149.99 ,9/19/2026,"821 Adams St, Boston, MA 02215"
251324,Google Phone,1, $600.00 ,9/19/2002,"617 2nd St, Seattle, WA 98101"
251325,20in Monitor,1, $109.99 ,9/19/2006,"989 1st St, San Francisco, CA 94016"
251326,Lightning Charging Cable,1, $14.95 ,9/19/2021,"561 6th St, Los Angeles, CA 90001"
251327,Wired Headphones,2, $11.99 ,9/19/2026,"84 Church St, Austin, TX 73301"
251328,Lightning Charging Cable,1, $14.95 ,9/19/2023,"823 9th St, Boston, MA 02215"
251329,USB-C Charging Cable,1, $11.95 ,9/19/2006,"370 Willow St, Dallas, TX 75001"
251330,Wired Headphones,1, $11.99 ,9/19/2008,"72 2nd St, San Francisco, CA 94016"
251331,Apple Airpods Headphones,1, $150.00 ,9/19/2013,"813 Main St, San Francisco, CA 94016"
251332,Wired Headphones,1, $11.99 ,9/19/2026,"765 Ridge St, San Francisco, CA 94016"
251332,Lightning Charging Cable,1, $14.95 ,9/19/2026,"765 Ridge St, San Francisco, CA 94016"
251333,Flatscreen TV,1, $300.00 ,9/19/2015,"626 Forest St, Seattle, WA 98101"
251334,ThinkPad Laptop,1, $999.99 ,9/19/2002,"783 Meadow St, New York City, NY 10001"
251335,Apple Airpods Headphones,1, $150.00 ,9/19/2002,"92 Center St, San Francisco, CA 94016"
251336,Bose SoundSport Headphones,1, $99.99 ,9/19/2007,"231 Hill St, San Francisco, CA 94016"
251337,AAA Batteries (4-pack),2, $2.99 ,9/19/2007,"705 Highland St, New York City, NY 10001"
251338,Apple Airpods Headphones,1, $150.00 ,9/19/2011,"794 Center St, Austin, TX 73301"
251339,20in Monitor,1, $109.99 ,9/19/2017,"620 Washington St, Los Angeles, CA 90001"
251340,Apple Airpods Headphones,1, $150.00 ,9/19/2022,"768 Forest St, New York City, NY 10001"
251341,USB-C Charging Cable,1, $11.95 ,9/19/2018,"334 North St, Portland, OR 97035"
251342,AA Batteries (4-pack),1, $3.84 ,9/19/2009,"87 Lincoln St, Seattle, WA 98101"
251343,ThinkPad Laptop,1, $999.99 ,9/19/2017,"254 Lake St, Seattle, WA 98101"
251344,Apple Airpods Headphones,1, $150.00 ,9/19/2005,"753 Wilson St, Seattle, WA 98101"
251345,AAA Batteries (4-pack),1, $2.99 ,9/19/2014,"729 5th St, Boston, MA 02215"
251346,Bose SoundSport Headphones,1, $99.99 ,9/19/2025,"527 Main St, Seattle, WA 98101"
251347,AA Batteries (4-pack),1, $3.84 ,9/19/2028,"65 Chestnut St, Atlanta, GA 30301"
251348,Macbook Pro Laptop,1," $1,700.00 ",9/19/2009,"542 12th St, New York City, NY 10001"
251349,USB-C Charging Cable,1, $11.95 ,9/19/2022,"852 Maple St, New York City, NY 10001"
251350,Vareebadd Phone,1, $400.00 ,9/19/2002,"641 2nd St, New York City, NY 10001"
251350,Wired Headphones,1, $11.99 ,9/19/2002,"641 2nd St, New York City, NY 10001"
251351,Wired Headphones,1, $11.99 ,9/19/2022,"798 14th St, Los Angeles, CA 90001"
251352,Lightning Charging Cable,1, $14.95 ,9/19/2027,"219 4th St, Los Angeles, CA 90001"
251353,Lightning Charging Cable,1, $14.95 ,9/19/2012,"222 Cherry St, Boston, MA 02215"
251354,27in FHD Monitor,1, $149.99 ,9/19/2011,"940 Cherry St, Atlanta, GA 30301"
251355,Vareebadd Phone,1, $400.00 ,9/19/2011,"554 Lakeview St, San Francisco, CA 94016"
251356,Bose SoundSport Headphones,1, $99.99 ,9/19/2025,"380 11th St, New York City, NY 10001"
251357,27in 4K Gaming Monitor,1, $389.99 ,9/19/2011,"66 Adams St, San Francisco, CA 94016"
251358,Macbook Pro Laptop,1," $1,700.00 ",9/19/2019,"65 Lakeview St, Los Angeles, CA 90001"
251359,Wired Headphones,1, $11.99 ,9/19/2019,"73 Lake St, Boston, MA 02215"
251360,Lightning Charging Cable,1, $14.95 ,9/19/2005,"949 Park St, Dallas, TX 75001"
251361,USB-C Charging Cable,1, $11.95 ,9/19/2010,"455 Adams St, Los Angeles, CA 90001"
251362,AA Batteries (4-pack),1, $3.84 ,9/19/2016,"315 River St, Portland, OR 97035"
251363,AA Batteries (4-pack),2, $3.84 ,9/19/2023,"739 Cedar St, Boston, MA 02215"
251364,Apple Airpods Headphones,1, $150.00 ,9/19/2011,"927 8th St, Los Angeles, CA 90001"
251365,34in Ultrawide Monitor,1, $379.99 ,9/19/2028,"491 5th St, Dallas, TX 75001"
251366,Google Phone,1, $600.00 ,9/19/2011,"236 Dogwood St, San Francisco, CA 94016"
251367,USB-C Charging Cable,1, $11.95 ,9/19/2004,"481 South St, Dallas, TX 75001"
251368,USB-C Charging Cable,1, $11.95 ,9/19/2030,"475 7th St, New York City, NY 10001"
251369,Macbook Pro Laptop,1," $1,700.00 ",9/19/2011,"704 Jackson St, Los Angeles, CA 90001"
251370,Wired Headphones,1, $11.99 ,9/19/2003,"671 11th St, Boston, MA 02215"
251371,USB-C Charging Cable,1, $11.95 ,9/19/2014,"790 Wilson St, Austin, TX 73301"
251372,Wired Headphones,1, $11.99 ,9/19/2029,"549 Center St, New York City, NY 10001"
251373,Macbook Pro Laptop,1," $1,700.00 ",9/19/2010,"616 Madison St, New York City, NY 10001"
251374,AA Batteries (4-pack),1, $3.84 ,9/19/2003,"214 11th St, New York City, NY 10001"
251375,Bose SoundSport Headphones,1, $99.99 ,9/19/2029,"181 Main St, Boston, MA 02215"
251376,Apple Airpods Headphones,1, $150.00 ,9/19/2020,"954 Hickory St, Seattle, WA 98101"
251377,USB-C Charging Cable,1, $11.95 ,9/19/2022,"700 5th St, Dallas, TX 75001"
251378,Bose SoundSport Headphones,1, $99.99 ,9/19/2026,"277 Cedar St, New York City, NY 10001"
251379,Wired Headphones,1, $11.99 ,9/19/2002,"653 Pine St, San Francisco, CA 94016"
251380,Lightning Charging Cable,1, $14.95 ,9/19/2018,"650 Lincoln St, Los Angeles, CA 90001"
251381,Bose SoundSport Headphones,1, $99.99 ,9/19/2020,"658 Sunset St, Boston, MA 02215"
251382,USB-C Charging Cable,2, $11.95 ,9/19/2001,"871 Washington St, Boston, MA 02215"
251383,27in FHD Monitor,1, $149.99 ,9/19/2008,"968 8th St, Dallas, TX 75001"
251384,AAA Batteries (4-pack),2, $2.99 ,9/19/2007,"376 Pine St, Atlanta, GA 30301"
251385,Google Phone,1, $600.00 ,9/19/2026,"130 Washington St, Seattle, WA 98101"
251386,AAA Batteries (4-pack),1, $2.99 ,9/19/2021,"367 Church St, Boston, MA 02215"
251387,AAA Batteries (4-pack),1, $2.99 ,9/19/2029,"60 13th St, Atlanta, GA 30301"
251388,AAA Batteries (4-pack),1, $2.99 ,9/19/2010,"660 Wilson St, Atlanta, GA 30301"
251389,Apple Airpods Headphones,1, $150.00 ,9/19/2026,"127 Willow St, Atlanta, GA 30301"
251390,AAA Batteries (4-pack),2, $2.99 ,9/19/2024,"608 Johnson St, Los Angeles, CA 90001"
251391,AA Batteries (4-pack),3, $3.84 ,9/19/2026,"991 Meadow St, San Francisco, CA 94016"
251392,iPhone,1, $700.00 ,9/19/2015,"816 Lincoln St, Boston, MA 02215"
251393,27in FHD Monitor,1, $149.99 ,9/19/2021,"853 Park St, San Francisco, CA 94016"
251394,Wired Headphones,2, $11.99 ,9/19/2027,"720 Ridge St, New York City, NY 10001"
251395,Wired Headphones,1, $11.99 ,9/19/2011,"11 Willow St, Atlanta, GA 30301"
251396,27in 4K Gaming Monitor,1, $389.99 ,9/19/2008,"779 6th St, San Francisco, CA 94016"
251397,AA Batteries (4-pack),1, $3.84 ,9/19/2003,"727 Jefferson St, Portland, OR 97035"
251398,USB-C Charging Cable,1, $11.95 ,9/19/2005,"624 Meadow St, Dallas, TX 75001"
251399,27in FHD Monitor,1, $149.99 ,9/19/2016,"545 River St, Boston, MA 02215"
251400,Apple Airpods Headphones,1, $150.00 ,9/19/2006,"776 Ridge St, Dallas, TX 75001"
251401,USB-C Charging Cable,1, $11.95 ,9/19/2028,"249 Lakeview St, Seattle, WA 98101"
251402,USB-C Charging Cable,2, $11.95 ,9/19/2023,"842 6th St, New York City, NY 10001"
251403,Google Phone,1, $600.00 ,9/19/2003,"117 Adams St, New York City, NY 10001"
251403,USB-C Charging Cable,1, $11.95 ,9/19/2003,"117 Adams St, New York City, NY 10001"
251404,USB-C Charging Cable,1, $11.95 ,9/19/2004,"50 Walnut St, Atlanta, GA 30301"
251405,AAA Batteries (4-pack),3, $2.99 ,9/19/2006,"912 Hill St, New York City, NY 10001"
251406,ThinkPad Laptop,1, $999.99 ,9/19/2001,"886 Center St, New York City, NY 10001"
251407,Lightning Charging Cable,2, $14.95 ,9/19/2015,"277 Jackson St, San Francisco, CA 94016"
251408,USB-C Charging Cable,1, $11.95 ,9/19/2025,"43 Jefferson St, Atlanta, GA 30301"
251409,USB-C Charging Cable,1, $11.95 ,9/19/2008,"542 Madison St, San Francisco, CA 94016"
251410,AAA Batteries (4-pack),1, $2.99 ,9/19/2014,"818 Washington St, Dallas, TX 75001"
251411,AA Batteries (4-pack),1, $3.84 ,9/19/2019,"924 Pine St, Los Angeles, CA 90001"
251412,iPhone,1, $700.00 ,9/19/2025,"550 Spruce St, Los Angeles, CA 90001"
251413,Lightning Charging Cable,1, $14.95 ,9/19/2006,"191 6th St, Los Angeles, CA 90001"
251414,34in Ultrawide Monitor,1, $379.99 ,9/19/2002,"113 Madison St, Portland, OR 97035"
251415,AAA Batteries (4-pack),1, $2.99 ,9/19/2012,"322 Hickory St, Portland, OR 97035"
251416,Apple Airpods Headphones,1, $150.00 ,9/19/2011,"432 9th St, Los Angeles, CA 90001"
251417,27in 4K Gaming Monitor,1, $389.99 ,9/19/2027,"380 River St, Portland, OR 97035"
251418,Apple Airpods Headphones,1, $150.00 ,9/19/2006,"966 2nd St, San Francisco, CA 94016"
251419,USB-C Charging Cable,1, $11.95 ,9/19/2027,"576 Church St, Seattle, WA 98101"
251420,27in 4K Gaming Monitor,1, $389.99 ,9/19/2015,"184 9th St, San Francisco, CA 94016"
251421,Wired Headphones,1, $11.99 ,9/19/2030,"935 Highland St, San Francisco, CA 94016"
251422,AAA Batteries (4-pack),2, $2.99 ,9/19/2006,"523 Forest St, Dallas, TX 75001"
251423,USB-C Charging Cable,1, $11.95 ,9/19/2003,"610 Johnson St, Boston, MA 02215"
251424,20in Monitor,1, $109.99 ,9/19/2001,"649 Sunset St, Portland, OR 97035"
251425,Apple Airpods Headphones,1, $150.00 ,9/19/2013,"598 13th St, Atlanta, GA 30301"
251426,ThinkPad Laptop,1, $999.99 ,9/19/2016,"949 6th St, San Francisco, CA 94016"
251427,AAA Batteries (4-pack),1, $2.99 ,9/19/2016,"808 Jefferson St, Austin, TX 73301"
251428,Lightning Charging Cable,1, $14.95 ,9/19/2017,"348 Hill St, San Francisco, CA 94016"
251428,LG Washing Machine,1, $600.00 ,9/19/2017,"348 Hill St, San Francisco, CA 94016"
251429,34in Ultrawide Monitor,1, $379.99 ,9/19/2027,"782 Highland St, Dallas, TX 75001"
251430,AAA Batteries (4-pack),2, $2.99 ,9/19/2009,"201 4th St, Boston, MA 02215"
251431,USB-C Charging Cable,1, $11.95 ,9/19/2009,"756 Walnut St, Atlanta, GA 30301"
251432,AA Batteries (4-pack),1, $3.84 ,9/19/2003,"681 Walnut St, San Francisco, CA 94016"
251433,AAA Batteries (4-pack),1, $2.99 ,9/19/2003,"427 Lincoln St, Los Angeles, CA 90001"
251434,Bose SoundSport Headphones,1, $99.99 ,9/19/2001,"445 Pine St, Los Angeles, CA 90001"
251435,AA Batteries (4-pack),1, $3.84 ,9/19/2022,"401 River St, Seattle, WA 98101"
251436,Wired Headphones,1, $11.99 ,9/19/2018,"768 Ridge St, San Francisco, CA 94016"
251437,USB-C Charging Cable,1, $11.95 ,9/19/2022,"105 Adams St, New York City, NY 10001"
251438,Apple Airpods Headphones,1, $150.00 ,9/19/2027,"362 8th St, New York City, NY 10001"
251439,Google Phone,1, $600.00 ,9/19/2027,"961 Johnson St, Boston, MA 02215"
251440,Wired Headphones,1, $11.99 ,9/19/2023,"640 Lincoln St, Los Angeles, CA 90001"
251441,Wired Headphones,1, $11.99 ,9/19/2021,"652 Wilson St, Boston, MA 02215"
251442,Lightning Charging Cable,1, $14.95 ,9/19/2018,"433 North St, Seattle, WA 98101"
251443,AAA Batteries (4-pack),1, $2.99 ,9/19/2019,"552 11th St, Seattle, WA 98101"
251444,Apple Airpods Headphones,1, $150.00 ,9/19/2011,"940 Jackson St, Los Angeles, CA 90001"
251445,Bose SoundSport Headphones,1, $99.99 ,9/19/2015,"548 Ridge St, San Francisco, CA 94016"
251446,Lightning Charging Cable,1, $14.95 ,9/19/2007,"508 Meadow St, Boston, MA 02215"
251447,Lightning Charging Cable,1, $14.95 ,9/19/2029,"560 1st St, Dallas, TX 75001"
251448,Bose SoundSport Headphones,1, $99.99 ,9/19/2001,"519 Forest St, Austin, TX 73301"
251449,AA Batteries (4-pack),3, $3.84 ,9/19/2024,"851 Park St, Austin, TX 73301"
251450,Lightning Charging Cable,1, $14.95 ,9/19/2015,"212 River St, San Francisco, CA 94016"
251451,Bose SoundSport Headphones,1, $99.99 ,9/19/2002,"806 10th St, Atlanta, GA 30301"
251452,Flatscreen TV,1, $300.00 ,9/19/2028,"244 Highland St, Atlanta, GA 30301"
251453,Macbook Pro Laptop,1," $1,700.00 ",9/19/2010,"310 Chestnut St, Dallas, TX 75001"
251454,Apple Airpods Headphones,1, $150.00 ,9/19/2012,"520 Pine St, Dallas, TX 75001"
251455,Apple Airpods Headphones,1, $150.00 ,9/19/2029,"576 Elm St, Los Angeles, CA 90001"
251456,AA Batteries (4-pack),2, $3.84 ,9/19/2002,"556 North St, New York City, NY 10001"
251457,AA Batteries (4-pack),1, $3.84 ,9/19/2029,"565 Highland St, Dallas, TX 75001"
251458,Google Phone,1, $600.00 ,9/19/2013,"484 Meadow St, Los Angeles, CA 90001"
251459,Lightning Charging Cable,1, $14.95 ,9/19/2020,"462 Wilson St, Dallas, TX 75001"
251460,Wired Headphones,1, $11.99 ,9/19/2013,"355 10th St, Seattle, WA 98101"
251461,AAA Batteries (4-pack),1, $2.99 ,9/19/2013,"830 Lake St, San Francisco, CA 94016"
251462,27in FHD Monitor,1, $149.99 ,9/19/2018,"33 Forest St, Atlanta, GA 30301"
251463,Apple Airpods Headphones,1, $150.00 ,9/19/2007,"496 Chestnut St, New York City, NY 10001"
251464,USB-C Charging Cable,1, $11.95 ,9/19/2009,"777 1st St, Seattle, WA 98101"
251465,Google Phone,1, $600.00 ,9/19/2030,"307 Jefferson St, Boston, MA 02215"
251466,AAA Batteries (4-pack),1, $2.99 ,9/19/2017,"872 Sunset St, New York City, NY 10001"
251467,AA Batteries (4-pack),2, $3.84 ,9/19/2021,"533 1st St, Los Angeles, CA 90001"
251467,ThinkPad Laptop,1, $999.99 ,9/19/2021,"533 1st St, Los Angeles, CA 90001"
251468,Bose SoundSport Headphones,1, $99.99 ,9/19/2019,"71 4th St, Seattle, WA 98101"
251469,Apple Airpods Headphones,1, $150.00 ,9/19/2011,"831 Center St, Dallas, TX 75001"
251470,Lightning Charging Cable,1, $14.95 ,9/19/2020,"544 Walnut St, San Francisco, CA 94016"
251471,Apple Airpods Headphones,1, $150.00 ,9/19/2019,"33 Cherry St, San Francisco, CA 94016"
251472,iPhone,1, $700.00 ,9/19/2015,"853 Madison St, Austin, TX 73301"
251472,Wired Headphones,1, $11.99 ,9/19/2015,"853 Madison St, Austin, TX 73301"
251473,AAA Batteries (4-pack),1, $2.99 ,9/19/2026,"752 Pine St, Los Angeles, CA 90001"
251474,Lightning Charging Cable,1, $14.95 ,9/19/2020,"703 Dogwood St, Dallas, TX 75001"
251475,Wired Headphones,1, $11.99 ,9/19/2001,"304 Sunset St, Boston, MA 02215"
251476,Macbook Pro Laptop,1," $1,700.00 ",9/19/2019,"477 Madison St, Los Angeles, CA 90001"
251477,Bose SoundSport Headphones,1, $99.99 ,9/19/2030,"968 2nd St, Austin, TX 73301"
251478,AA Batteries (4-pack),1, $3.84 ,9/19/2002,"84 Spruce St, San Francisco, CA 94016"
251479,Wired Headphones,1, $11.99 ,9/19/2028,"837 7th St, San Francisco, CA 94016"
251480,USB-C Charging Cable,1, $11.95 ,9/19/2028,"872 Jefferson St, Portland, OR 97035"
251481,USB-C Charging Cable,1, $11.95 ,9/19/2012,"460 Park St, Boston, MA 02215"
251482,Bose SoundSport Headphones,1, $99.99 ,9/19/2003,"661 Sunset St, Los Angeles, CA 90001"
251483,AAA Batteries (4-pack),1, $2.99 ,9/19/2016,"605 6th St, Dallas, TX 75001"
251484,Apple Airpods Headphones,1, $150.00 ,9/19/2016,"876 Chestnut St, New York City, NY 10001"
251485,Wired Headphones,1, $11.99 ,9/19/2023,"208 Sunset St, San Francisco, CA 94016"
251486,iPhone,1, $700.00 ,9/19/2018,"703 4th St, Dallas, TX 75001"
251487,Wired Headphones,1, $11.99 ,9/19/2002,"934 Sunset St, Los Angeles, CA 90001"
251488,USB-C Charging Cable,1, $11.95 ,9/19/2029,"644 Jefferson St, Boston, MA 02215"
251489,Apple Airpods Headphones,1, $150.00 ,9/19/2023,"696 Wilson St, Los Angeles, CA 90001"
251490,AAA Batteries (4-pack),1, $2.99 ,9/19/2019,"429 8th St, Los Angeles, CA 90001"
251491,AAA Batteries (4-pack),3, $2.99 ,9/19/2008,"16 Church St, Dallas, TX 75001"
251492,Bose SoundSport Headphones,1, $99.99 ,9/19/2011,"731 Johnson St, Boston, MA 02215"
251493,Wired Headphones,1, $11.99 ,9/19/2005,"423 Spruce St, Boston, MA 02215"
251494,Lightning Charging Cable,1, $14.95 ,9/19/2023,"493 Maple St, Dallas, TX 75001"
251495,AA Batteries (4-pack),2, $3.84 ,9/19/2023,"866 5th St, Seattle, WA 98101"
251496,USB-C Charging Cable,1, $11.95 ,9/19/2018,"885 Lake St, Los Angeles, CA 90001"
251497,27in 4K Gaming Monitor,1, $389.99 ,9/19/2027,"158 Church St, San Francisco, CA 94016"
251498,Bose SoundSport Headphones,1, $99.99 ,9/19/2002,"500 Hickory St, Austin, TX 73301"
251499,USB-C Charging Cable,1, $11.95 ,9/19/2030,"31 River St, Atlanta, GA 30301"
251500,Apple Airpods Headphones,1, $150.00 ,9/19/2021,"579 Highland St, Boston, MA 02215"
251501,iPhone,1, $700.00 ,9/19/2025,"272 13th St, New York City, NY 10001"
251502,USB-C Charging Cable,1, $11.95 ,9/19/2021,"969 6th St, Atlanta, GA 30301"
251503,Wired Headphones,1, $11.99 ,9/19/2029,"466 Ridge St, San Francisco, CA 94016"
251504,AA Batteries (4-pack),1, $3.84 ,9/19/2015,"303 Ridge St, Austin, TX 73301"
251505,AAA Batteries (4-pack),1, $2.99 ,9/19/2027,"586 Center St, San Francisco, CA 94016"
251506,iPhone,1, $700.00 ,9/19/2025,"601 Lakeview St, Seattle, WA 98101"
251506,Lightning Charging Cable,1, $14.95 ,9/19/2025,"601 Lakeview St, Seattle, WA 98101"
251507,USB-C Charging Cable,1, $11.95 ,9/19/2013,"728 Jackson St, Atlanta, GA 30301"
251508,AA Batteries (4-pack),2, $3.84 ,9/19/2009,"603 4th St, San Francisco, CA 94016"
251509,Bose SoundSport Headphones,1, $99.99 ,9/19/2001,"614 1st St, Austin, TX 73301"
251510,USB-C Charging Cable,1, $11.95 ,9/19/2025,"526 Sunset St, San Francisco, CA 94016"
251511,AA Batteries (4-pack),1, $3.84 ,9/19/2017,"18 Chestnut St, Boston, MA 02215"
251512,iPhone,1, $700.00 ,9/19/2009,"187 Chestnut St, Seattle, WA 98101"
251513,Wired Headphones,1, $11.99 ,9/19/2020,"643 Lake St, Los Angeles, CA 90001"
251514,Lightning Charging Cable,1, $14.95 ,9/19/2019,"273 North St, Seattle, WA 98101"
251515,Bose SoundSport Headphones,1, $99.99 ,9/19/2006,"900 Center St, Boston, MA 02215"
251516,Wired Headphones,1, $11.99 ,9/19/2018,"125 Chestnut St, San Francisco, CA 94016"
251517,Wired Headphones,1, $11.99 ,9/19/2015,"453 Lakeview St, Dallas, TX 75001"
251518,ThinkPad Laptop,1, $999.99 ,9/19/2003,"100 Adams St, Portland, OR 97035"
251519,Wired Headphones,1, $11.99 ,9/19/2007,"856 Lake St, Los Angeles, CA 90001"
251520,Lightning Charging Cable,1, $14.95 ,9/19/2022,"429 6th St, Dallas, TX 75001"
251521,AA Batteries (4-pack),1, $3.84 ,9/19/2016,"145 Hill St, Boston, MA 02215"
251522,Vareebadd Phone,1, $400.00 ,9/19/2014,"675 Forest St, Austin, TX 73301"
251523,Wired Headphones,1, $11.99 ,9/19/2005,"239 River St, Dallas, TX 75001"
251524,AAA Batteries (4-pack),1, $2.99 ,9/19/2017,"933 6th St, Boston, MA 02215"
251525,20in Monitor,1, $109.99 ,9/19/2018,"690 Lincoln St, Austin, TX 73301"
251525,Lightning Charging Cable,1, $14.95 ,9/19/2018,"690 Lincoln St, Austin, TX 73301"
251526,AAA Batteries (4-pack),1, $2.99 ,9/19/2016,"273 Lakeview St, New York City, NY 10001"
251527,Flatscreen TV,1, $300.00 ,9/19/2015,"593 Jefferson St, San Francisco, CA 94016"
251528,20in Monitor,1, $109.99 ,9/19/2008,"9 Center St, Dallas, TX 75001"
251529,Lightning Charging Cable,1, $14.95 ,9/19/2011,"190 Ridge St, Los Angeles, CA 90001"
251530,27in FHD Monitor,1, $149.99 ,9/19/2023,"926 Lincoln St, Seattle, WA 98101"
251531,AA Batteries (4-pack),1, $3.84 ,9/19/2023,"588 Center St, Seattle, WA 98101"
251532,Flatscreen TV,1, $300.00 ,9/19/2017,"268 Willow St, San Francisco, CA 94016"
251533,USB-C Charging Cable,1, $11.95 ,9/19/2014,"8 Highland St, San Francisco, CA 94016"
251534,USB-C Charging Cable,1, $11.95 ,9/19/2030,"437 Cherry St, Los Angeles, CA 90001"
251535,Wired Headphones,1, $11.99 ,9/19/2024,"955 Pine St, San Francisco, CA 94016"
251536,USB-C Charging Cable,1, $11.95 ,9/19/2023,"722 8th St, San Francisco, CA 94016"
251537,AAA Batteries (4-pack),1, $2.99 ,9/19/2011,"505 Johnson St, Atlanta, GA 30301"
251538,AAA Batteries (4-pack),1, $2.99 ,9/19/2026,"469 2nd St, New York City, NY 10001"
251539,AA Batteries (4-pack),2, $3.84 ,9/19/2027,"500 Meadow St, Atlanta, GA 30301"
251540,USB-C Charging Cable,1, $11.95 ,9/19/2026,"873 Sunset St, New York City, NY 10001"
251541,Wired Headphones,1, $11.99 ,9/19/2024,"770 North St, New York City, NY 10001"
251542,Apple Airpods Headphones,1, $150.00 ,9/19/2028,"434 Wilson St, New York City, NY 10001"
251543,USB-C Charging Cable,1, $11.95 ,9/19/2004,"256 Adams St, Boston, MA 02215"
251544,AAA Batteries (4-pack),1, $2.99 ,9/19/2007,"292 Highland St, Boston, MA 02215"
